,Data,jw_word,jw_score,euc_word,euc_score,lev_word,lev_score,Measure,Final
660,po 43.2,posi,"[0.967822694697276, 0.9624042549144247, 0.9890775250990764]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
661,po 40.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.989078186831011]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
662,po 38.7,posi,"[0.9678226950341373, 0.9624042548906464, 0.9890780648644972]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
663,ne 8.3,neg-,"[0.9759755855631264, 0.9834791664017594, 0.9758046871143031]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
664,ne 8.2,neg-,"[0.9759748226236761, 0.9834786577754591, 0.9758039241748528]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
665,ne 8.1,neg-,"[0.9759755855602188, 0.9834791663998209, 0.9758046871113956]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
666,ne 8.0,neg-,"[0.9759755825828969, 0.9834791644149397, 0.9758046841340736]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
667,ne 7.9,neg-,"[0.975975382908792, 0.9834790312988698, 0.9758044844598552]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
668,ne 7.8,neg-,"[0.9759753948282659, 0.9834790392451856, 0.9758044963794426]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
669,ne 7.7,neg-,"[0.9758779293149481, 0.9915535711700225, 0.9516433419995176]",neg-,"[3.46, 2.83, 3.74]",neg-,"[6, 4, 7]",jw,neg-
670,ne 7.6,neg-,"[0.9759753948297197, 0.9834790392461549, 0.9758044963808965]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
671,ne 7.5,neg-,"[0.9759738689508148, 0.9834780219935516, 0.9758029705018779]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
672,ne 7.4,neg-,"[0.9759753471460052, 0.9834790074570119, 0.9758044486970684]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
673,ne 7.3,neg-,"[0.9759753948297182, 0.9834790392461539, 0.975804496380895]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
674,ne 7.2,neg-,"[0.9759746318902679, 0.9834785306198537, 0.975803733441331]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
675,ne 7.1,neg-,"[0.9759753948268106, 0.9834790392442155, 0.9758044963779874]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
676,po 51.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890769022875607]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
677,ne 6.5,neg-,"[0.9759740596856767, 0.9834781491501261, 0.975803161236717]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
678,ne 8.4,neg-,"[0.9759755378794134, 0.9834791346126174, 0.9758046394305901]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
679,ne 9.9,neg-,"[0.9758779293149481, 0.9915535711700225, 0.9516433419995176]",neg-,"[3.46, 2.83, 3.74]",neg-,"[6, 4, 7]",jw,neg-
680,ne 9.8,neg-,"[0.9759755736422002, 0.9834791584544752, 0.975804675193377]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
681,ne 9.7,neg-,"[0.975975382908792, 0.9834790312988698, 0.9758044844598552]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
682,ne 9.6,neg-,"[0.975975573643654, 0.9834791584554444, 0.9758046751948307]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
683,ne 9.5,neg-,"[0.9759740477647492, 0.9834781412028412, 0.9758031493158122]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
684,ne 9.4,neg-,"[0.9759755259599396, 0.9834791266663014, 0.9758046275110026]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
685,ne 9.3,neg-,"[0.9759755736436526, 0.9834791584554434, 0.9758046751948293]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
686,ne 9.2,neg-,"[0.9759748107042022, 0.9834786498291432, 0.9758039122552654]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
687,ne 9.1,neg-,"[0.9759755736407449, 0.9834791584535051, 0.9758046751919217]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
688,ne 9.0,neg-,"[0.9759755706634231, 0.9834791564686238, 0.9758046722144862]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
689,ne 8.9,neg-,"[0.9759755736422002, 0.9834791584544752, 0.975804675193377]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
690,ne 8.8,neg-,"[0.9758779293149481, 0.9915535711548172, 0.9516433419964809]",neg-,"[3.46, 2.83, 3.74]",neg-,"[6, 4, 7]",jw,neg-
691,ne 8.7,neg-,"[0.9759753948282659, 0.9834790392451856, 0.9758044963794426]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
692,ne 8.6,neg-,"[0.9759755855631278, 0.9834791664017601, 0.9758046871143045]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
693,ne 8.5,neg-,"[0.9759740596842229, 0.983478149149157, 0.9758031612352632]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
694,po 56.2,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890762379631295]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
695,po 56.8,posi,"[0.9678226950341386, 0.9624042548906477, 0.9890769022900937]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
696,po 49.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890781790446472]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
697,po 56.7,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890767362093029]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
698,po 56.6,posi,"[0.9786219072199762, 0.9752172237014074, 0.9679099619633761]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
699,po 45.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768607683132]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
700,po 45.9,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890768503907189]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
701,po 56.5,posi,"[0.9786232635577506, 0.975218749603709, 0.9679113471686069]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
702,po 56.4,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768607708463]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
703,po 46.0,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890781868322768]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
704,po 48.9,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890781790459144]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
705,po 56.3,posi,"[0.9678226946966142, 0.9624042548910163, 0.9890769022913584]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
706,po 48.7,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890780233439853]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
707,po 45.4,posi,"[0.9786219072209463, 0.9752172237248042, 0.9679099619734489]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
708,po 48.8,posi,"[0.9786232211722268, 0.9752187018967114, 0.9679113038706951]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
709,po 56.9,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768919112322]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
710,po 49.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890781764521495]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
711,po 47.5,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890766946887897]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
712,po 47.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890780233452511]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
713,po 47.7,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
714,po 47.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890780233439853]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
715,po 47.9,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890780129651238]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
716,po 48.1,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890781894235089]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
717,po 48.2,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890775250978117]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
718,po 48.3,posi,"[0.9678226950341373, 0.9624042548906464, 0.9890781894260405]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
719,po 48.4,posi,"[0.9786232635564585, 0.9752187496022553, 0.9679113471672873]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
720,po 48.5,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890768607695805]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
721,po 57.5,posi,"[0.9786230940156513, 0.9752185588688471, 0.9679111740192288]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
722,po 46.4,posi,"[0.9786232635577506, 0.975218749603709, 0.9679113471686069]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
723,po 57.4,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890766946887897]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
724,po 57.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890767336142721]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
725,po 46.5,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768607708463]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
726,po 49.2,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890775147189502]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
727,po 46.8,posi,"[0.9678226950341386, 0.9624042548906477, 0.9890781894260419]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
728,po 46.9,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890781790471803]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
729,po 47.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890780207502202]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
730,po 47.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780233427182]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
731,po 57.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.98907673620677]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
732,po 57.2,posi,"[0.9678225215478992, 0.9624040601213758, 0.9890760718810729]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
733,po 57.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890767362093018]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
734,po 46.7,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890780233452511]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
735,po 55.8,posi,"[0.9786232635564585, 0.9752187496022553, 0.9679113471672873]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
736,po 56.1,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890769022888265]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
737,po 52.4,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890761964426162]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
738,po 50.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890768996950627]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
739,po 52.5,posi,"[0.9786225853893492, 0.9752179866642573, 0.9679106545710906]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
740,po 52.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890762379631295]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
741,po 48.6,posi,"[0.9678226950341386, 0.9624042548906477, 0.9890781894260419]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
742,po 50.7,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890767336142721]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
743,po 52.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890762379618636]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
744,po 52.9,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890762275830021]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
745,po 53.0,posi,"[0.967822694697276, 0.9624042549144247, 0.9890768996963274]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
746,po 53.1,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890769022888254]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
747,po 53.2,posi,"[0.967822694697276, 0.9624042549144247, 0.9890762379631284]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
748,po 50.9,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890768893162012]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
749,po 50.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768996963286]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
750,po 51.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768919086992]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
751,po 51.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890769022888265]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
752,po 52.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890762353680986]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
753,po 52.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890762379605966]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
754,po 51.5,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
755,po 51.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768607683132]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
756,po 51.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890769022888254]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
757,po 51.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890762379605966]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
758,po 52.2,posi,"[0.9786219072209463, 0.9752172237248042, 0.9679099619734489]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
759,po 52.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890762379631284]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
760,po 51.1,posi,"[0.9786219072209463, 0.9752172237015211, 0.9679099619628808]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
761,po 51.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768996937956]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
762,po 53.3,posi,"[0.9786219072199762, 0.9752172237014074, 0.9679099619633761]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
763,po 50.5,posi,"[0.9786232609086567, 0.9752187466234782, 0.9679113444631493]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
764,po 44.7,posi,"[0.9786230940156513, 0.9752185588688471, 0.9679111740192288]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
765,po 54.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890768607708451]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
766,po 54.5,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
767,po 54.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768607708463]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
768,po 54.7,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890766946887897]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
769,po 49.5,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890768503907189]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
770,po 49.4,posi,"[0.9786232529613706, 0.9752187376827814, 0.9679113363467721]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
771,po 54.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890768607695805]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
772,po 54.9,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890768503907189]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
773,po 55.0,posi,"[0.9786232609086567, 0.9752187466234782, 0.9679113444631493]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
774,po 55.1,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
775,po 55.2,posi,"[0.9786225853893492, 0.9752179866642573, 0.9679106545710906]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
776,po 55.3,posi,"[0.9786232635577494, 0.9752187496037075, 0.9679113471686057]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
777,po 55.4,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
778,po 55.5,posi,"[0.9892057819885461, 0.9875216832852673, 0.9572427532719178]",posi,"[3.61, 4.12, 4.12]",posi,"[5, 7, 8]",jw,posi
779,po 55.6,posi,"[0.9786232635577506, 0.975218749603709, 0.9679113471686069]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
780,po 55.7,posi,"[0.9786230940156513, 0.9752185588688471, 0.9679111740192288]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
781,po 44.4,posi,"[0.9892057819885461, 0.9875216832852673, 0.9572427532719178]",posi,"[3.61, 4.12, 4.12]",posi,"[5, 7, 8]",jw,posi
782,po 49.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890781790471791]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
783,po 55.9,posi,"[0.9786232529613706, 0.9752187376827814, 0.9679113363467721]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
784,po 56.0,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890768996963286]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
785,po 54.4,posi,"[0.9786219072209463, 0.9752172237248042, 0.9679099619734489]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
786,po 54.2,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890761964426162]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
787,po 54.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768607683132]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
788,po 50.4,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890768581758155]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
789,po 53.4,posi,"[0.967822694697276, 0.9624042549144247, 0.9890768607708451]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
790,po 50.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890768996963274]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
791,po 53.5,posi,"[0.9786232635577494, 0.9752187496037075, 0.9679113471686057]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
792,po 50.2,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890762353680986]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
793,po 50.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768996937956]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
794,po 50.0,posi,"[0.9786219072209463, 0.9752172237248042, 0.9679099619734489]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
795,po 49.9,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
796,po 49.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890781790459144]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
797,po 53.6,posi,"[0.9678226946966142, 0.9624042548910163, 0.9890769022913584]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
798,po 49.7,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890780129651238]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
799,po 53.7,posi,"[0.967822694697276, 0.9624042549144247, 0.9890767362093018]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
800,po 49.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890781790471803]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
801,po 53.8,posi,"[0.9678226950341373, 0.9624042548906464, 0.9890769022900924]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
802,po 53.9,posi,"[0.967822694697276, 0.9624042549144247, 0.9890768919112308]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
803,po 54.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890768581758155]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
804,po 52.7,posi,"[0.9678225215478992, 0.9624040601213758, 0.9890760718810729]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
805,po 101.1,posi,"[0.9786232609086567, 0.9752187466001951, 0.967911344452581]",posi,"[3.74, 4.24, 4.24]",posi,"[6, 8, 8]",jw,posi
806,po 101.2,posi,"[0.9678226919918196, 0.9624042518470076, 0.9785791799210435]",posi,"[3.16, 3.74, 3.74]",posi,"[6, 8, 8]",jw,weak-pos
807,po 102.4,posi,"[0.9569710141445199, 0.9487391300182261, 0.997082638718149]",posi,"[2.83, 3.46, 3.46]",posi,"[6, 8, 8]",jw,weak-pos
808,po 103.0,posi,"[0.9678226950328164, 0.9624042548906464, 0.978579860756648]",posi,"[3.16, 3.74, 3.74]",posi,"[6, 8, 8]",jw,weak-pos
809,po 105.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.9785798581075553]",posi,"[3.16, 3.74, 3.74]",posi,"[6, 8, 8]",jw,weak-pos
810,po 100.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9785798183711254]",posi,"[3.16, 3.74, 3.74]",posi,"[6, 8, 8]",jw,weak-pos
811,ne 0.2,neg-,"[0.975974819644899, 0.9834786557896077, 0.975803921195962]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
812,ne 0.3,neg-,"[0.9759755825843492, 0.9834791644159079, 0.975804684135526]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
813,ne 0.4,neg-,"[0.9759755349006363, 0.9834791326267659, 0.9758046364516995]",neg-,"[3.16, 2.45, 3.46]",neg-,"[6, 4, 7]",jw,neg-
814,po 57.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890767362093029]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
815,po 61.6,posi,"[0.9786232635541949, 0.9752187495774033, 0.9679113471553566]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
816,po 57.7,posi,"[0.9786219072209463, 0.9752172237248042, 0.9679099619734489]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
817,po 57.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890767362080372]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
818,po 76.2,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890774005375342]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
819,po 76.4,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890780233452511]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
820,po 76.8,posi,"[0.9678226950341386, 0.9624042548906477, 0.9890780648644985]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
821,po 76.9,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890780544856369]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
822,po 77.0,posi,"[0.9786232609086567, 0.9752187466234782, 0.9679113444631493]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
